path,subject,task,session,run
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET159/ses-4/func/,INET159,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET159/ses-4/func/,INET159,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-1/func/,INET168,resting,1,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-1/func/,INET168,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-1/func/,INET168,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-2/func/,INET168,resting,2,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-3/func/,INET168,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-4/func/,INET168,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-4/func/,INET168,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-4/func/,INET168,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET168/ses-4/func/,INET168,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-1/func/,INET002,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-3/func/,INET002,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-3/func/,INET002,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET002/ses-4/func/,INET002,resting,4,9
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-1/func/,INET003,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-1/func/,INET003,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-2/func/,INET003,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-3/func/,INET003,resting,3,9
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET003/ses-4/func/,INET003,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-1/func/,INET005,resting,1,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-1/func/,INET005,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-1/func/,INET005,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-1/func/,INET005,resting,1,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-2/func/,INET005,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-3/func/,INET005,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-3/func/,INET005,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-3/func/,INET005,resting,3,9
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET005/ses-4/func/,INET005,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-1/func/,INET010,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-2/func/,INET010,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-3/func/,INET010,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-3/func/,INET010,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-3/func/,INET010,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-3/func/,INET010,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-3/func/,INET010,resting,3,9
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET010/ses-4/func/,INET010,resting,4,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-3/func/,INET016,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-3/func/,INET016,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-3/func/,INET016,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-4/func/,INET016,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-4/func/,INET016,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-4/func/,INET016,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-4/func/,INET016,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET016/ses-4/func/,INET016,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET018/ses-3/func/,INET018,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET018/ses-4/func/,INET018,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-1/func/,INET034,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-1/func/,INET034,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-1/func/,INET034,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-2/func/,INET034,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-2/func/,INET034,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-3/func/,INET034,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-3/func/,INET034,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-3/func/,INET034,resting,3,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-4/func/,INET034,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-4/func/,INET034,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET034/ses-4/func/,INET034,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-1/func/,INET036,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-2/func/,INET036,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-3/func/,INET036,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-3/func/,INET036,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-4/func/,INET036,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-4/func/,INET036,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-4/func/,INET036,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET036/ses-4/func/,INET036,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-1/func/,INET041,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-1/func/,INET041,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-2/func/,INET041,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-3/func/,INET041,resting,3,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-3/func/,INET041,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-3/func/,INET041,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET041/ses-4/func/,INET041,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET046/ses-1/func/,INET046,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET046/ses-2/func/,INET046,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET046/ses-2/func/,INET046,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET046/ses-3/func/,INET046,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-1/func/,INET048,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-1/func/,INET048,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-1/func/,INET048,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-2/func/,INET048,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-2/func/,INET048,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-2/func/,INET048,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-3/func/,INET048,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-3/func/,INET048,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-3/func/,INET048,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-3/func/,INET048,resting,3,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-4/func/,INET048,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-4/func/,INET048,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-4/func/,INET048,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-4/func/,INET048,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-4/func/,INET048,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET048/ses-4/func/,INET048,resting,4,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-1/func/,INET049,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-1/func/,INET049,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-1/func/,INET049,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-2/func/,INET049,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-3/func/,INET049,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-4/func/,INET049,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-4/func/,INET049,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-4/func/,INET049,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET049/ses-4/func/,INET049,resting,4,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-1/func/,INET052,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-1/func/,INET052,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-1/func/,INET052,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-1/func/,INET052,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-1/func/,INET052,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-2/func/,INET052,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-2/func/,INET052,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-2/func/,INET052,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-2/func/,INET052,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-3/func/,INET052,resting,3,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-3/func/,INET052,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-3/func/,INET052,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-4/func/,INET052,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-4/func/,INET052,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET052/ses-4/func/,INET052,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET053/ses-1/func/,INET053,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET053/ses-1/func/,INET053,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET058/ses-2/func/,INET058,resting,2,1
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET058/ses-2/func/,INET058,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET058/ses-2/func/,INET058,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET059/ses-1/func/,INET059,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET059/ses-1/func/,INET059,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET059/ses-1/func/,INET059,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET059/ses-2/func/,INET059,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET059/ses-2/func/,INET059,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET061/ses-1/func/,INET061,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET061/ses-1/func/,INET061,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-1/func/,INET063,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-1/func/,INET063,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-1/func/,INET063,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-2/func/,INET063,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-2/func/,INET063,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-2/func/,INET063,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-2/func/,INET063,resting,2,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-2/func/,INET063,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-2/func/,INET063,resting,2,8
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-3/func/,INET063,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET063/ses-3/func/,INET063,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET065/ses-1/func/,INET065,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET065/ses-1/func/,INET065,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET065/ses-1/func/,INET065,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-1/func/,INET069,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-1/func/,INET069,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-1/func/,INET069,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-1/func/,INET069,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-2/func/,INET069,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-3/func/,INET069,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-3/func/,INET069,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET069/ses-4/func/,INET069,resting,4,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET071/ses-1/func/,INET071,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET071/ses-1/func/,INET071,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET071/ses-3/func/,INET071,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET071/ses-3/func/,INET071,resting,3,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET071/ses-3/func/,INET071,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET071/ses-4/func/,INET071,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET080/ses-2/func/,INET080,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET080/ses-3/func/,INET080,resting,3,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET080/ses-3/func/,INET080,resting,3,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET080/ses-4/func/,INET080,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET083/ses-1/func/,INET083,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET083/ses-1/func/,INET083,resting,1,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET083/ses-1/func/,INET083,resting,1,5
