sub,ses,task,run,filename,number_of_TRs,abnormal_TR,error_run,note,sleepiness__1_7_scale_,alertness,focus,confidence,alignment,tmask_filepath,tmask_filename,num_tps_retained,percent_tps_retained,fFD_filepath,fFD_filename,mean_fFD,max_fFD
sub-INET075,ses-2,task-rest,run-05,sub-INET075_ses-2_task-rest_run-05_bold.nii.gz,270,0,NA,NA,NaN,3,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-2/func/FD_outputs/sub-INET075_ses-2_task-rest_run-05_desc-tmask_fFD.txt,sub-INET075_ses-2_task-rest_run-05_desc-tmask_fFD.txt,189,70,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-2/func/FD_outputs/sub-INET075_ses-2_task-rest_run-05_desc-fFD.txt,sub-INET075_ses-2_task-rest_run-05_desc-fFD.txt,0.092376946,0.663660305
sub-INET075,ses-2,task-rest,run-06,sub-INET075_ses-2_task-rest_run-06_bold.nii.gz,270,0,NA,NA,NaN,3,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-2/func/FD_outputs/sub-INET075_ses-2_task-rest_run-06_desc-tmask_fFD.txt,sub-INET075_ses-2_task-rest_run-06_desc-tmask_fFD.txt,188,69.62962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-2/func/FD_outputs/sub-INET075_ses-2_task-rest_run-06_desc-fFD.txt,sub-INET075_ses-2_task-rest_run-06_desc-fFD.txt,0.094449697,1.105063441
sub-INET075,ses-2,task-rest,run-07,sub-INET075_ses-2_task-rest_run-07_bold.nii.gz,270,0,NA,NA,NaN,3,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-2/func/FD_outputs/sub-INET075_ses-2_task-rest_run-07_desc-tmask_fFD.txt,sub-INET075_ses-2_task-rest_run-07_desc-tmask_fFD.txt,156,57.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-2/func/FD_outputs/sub-INET075_ses-2_task-rest_run-07_desc-fFD.txt,sub-INET075_ses-2_task-rest_run-07_desc-fFD.txt,0.146021852,1.021288027
sub-INET075,ses-3,task-rest,run-01,sub-INET075_ses-3_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-01_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-01_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-01_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-01_desc-fFD.txt,0.012788483,0.200191519
sub-INET075,ses-3,task-rest,run-02,sub-INET075_ses-3_task-rest_run-02_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-02_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-02_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-02_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-02_desc-fFD.txt,0.010643497,0.111891943
sub-INET075,ses-3,task-rest,run-03,sub-INET075_ses-3_task-rest_run-03_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-03_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-03_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-03_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-03_desc-fFD.txt,0.008893534,0.060093042
sub-INET075,ses-3,task-rest,run-04,sub-INET075_ses-3_task-rest_run-04_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-04_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-04_desc-tmask_fFD.txt,216,80,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-04_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-04_desc-fFD.txt,0.080060199,1.476274209
sub-INET075,ses-3,task-rest,run-05,sub-INET075_ses-3_task-rest_run-05_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-05_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-05_desc-tmask_fFD.txt,260,96.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-05_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-05_desc-fFD.txt,0.01477565,0.156345124
sub-INET075,ses-3,task-rest,run-06,sub-INET075_ses-3_task-rest_run-06_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-06_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-06_desc-tmask_fFD.txt,214,79.25925926,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-06_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-06_desc-fFD.txt,0.059030196,0.458967958
sub-INET075,ses-3,task-rest,run-07,sub-INET075_ses-3_task-rest_run-07_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-07_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-07_desc-tmask_fFD.txt,257,95.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-07_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-07_desc-fFD.txt,0.017718766,0.227715167
sub-INET075,ses-3,task-rest,run-08,sub-INET075_ses-3_task-rest_run-08_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-08_desc-tmask_fFD.txt,sub-INET075_ses-3_task-rest_run-08_desc-tmask_fFD.txt,248,91.85185185,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-3/func/FD_outputs/sub-INET075_ses-3_task-rest_run-08_desc-fFD.txt,sub-INET075_ses-3_task-rest_run-08_desc-fFD.txt,0.026291967,0.288555283
sub-INET075,ses-4,task-rest,run-01,sub-INET075_ses-4_task-rest_run-01_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-01_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-01_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-01_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-01_desc-fFD.txt,0.00903147,0.097590217
sub-INET075,ses-4,task-rest,run-02,sub-INET075_ses-4_task-rest_run-02_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-02_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-02_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-02_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-02_desc-fFD.txt,0.010371708,0.090090408
sub-INET075,ses-4,task-rest,run-03,sub-INET075_ses-4_task-rest_run-03_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-03_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-03_desc-tmask_fFD.txt,233,86.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-03_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-03_desc-fFD.txt,0.055965424,0.739045849
sub-INET075,ses-4,task-rest,run-04,sub-INET075_ses-4_task-rest_run-04_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-04_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-04_desc-tmask_fFD.txt,218,80.74074074,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-04_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-04_desc-fFD.txt,0.068988075,0.834177777
sub-INET075,ses-4,task-rest,run-05,sub-INET075_ses-4_task-rest_run-05_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-05_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-05_desc-tmask_fFD.txt,255,94.44444444,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-05_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-05_desc-fFD.txt,0.01918494,0.316461464
sub-INET075,ses-4,task-rest,run-06,sub-INET075_ses-4_task-rest_run-06_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-06_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-06_desc-tmask_fFD.txt,242,89.62962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-06_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-06_desc-fFD.txt,0.034319941,0.590415288
sub-INET075,ses-4,task-rest,run-07,sub-INET075_ses-4_task-rest_run-07_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-07_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-07_desc-tmask_fFD.txt,183,67.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-07_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-07_desc-fFD.txt,0.090848645,0.562169066
sub-INET075,ses-4,task-rest,run-08,sub-INET075_ses-4_task-rest_run-08_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-08_desc-tmask_fFD.txt,sub-INET075_ses-4_task-rest_run-08_desc-tmask_fFD.txt,245,90.74074074,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET075/ses-4/func/FD_outputs/sub-INET075_ses-4_task-rest_run-08_desc-fFD.txt,sub-INET075_ses-4_task-rest_run-08_desc-fFD.txt,0.032563891,0.447517526
sub-INET077,ses-1,task-rest,run-02,sub-INET077_ses-1_task-rest_run-02_bold.nii.gz,270,0,NA,long blinks in last 90 seconds,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-02_desc-tmask_fFD.txt,sub-INET077_ses-1_task-rest_run-02_desc-tmask_fFD.txt,249,92.22222222,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-02_desc-fFD.txt,sub-INET077_ses-1_task-rest_run-02_desc-fFD.txt,0.037308138,0.279163924
sub-INET077,ses-1,task-rest,run-03,sub-INET077_ses-1_task-rest_run-03_bold.nii.gz,270,0,NA,long blinks in second half,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-03_desc-tmask_fFD.txt,sub-INET077_ses-1_task-rest_run-03_desc-tmask_fFD.txt,251,92.96296296,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-03_desc-fFD.txt,sub-INET077_ses-1_task-rest_run-03_desc-fFD.txt,0.039558111,0.311736487
sub-INET077,ses-1,task-rest,run-04,sub-INET077_ses-1_task-rest_run-04_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-04_desc-tmask_fFD.txt,sub-INET077_ses-1_task-rest_run-04_desc-tmask_fFD.txt,240,88.88888889,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-04_desc-fFD.txt,sub-INET077_ses-1_task-rest_run-04_desc-fFD.txt,0.048064688,0.921103281
sub-INET077,ses-1,task-rest,run-05,sub-INET077_ses-1_task-rest_run-05_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-05_desc-tmask_fFD.txt,sub-INET077_ses-1_task-rest_run-05_desc-tmask_fFD.txt,220,81.48148148,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-05_desc-fFD.txt,sub-INET077_ses-1_task-rest_run-05_desc-fFD.txt,0.070135861,0.752542468
sub-INET077,ses-1,task-rest,run-06,sub-INET077_ses-1_task-rest_run-06_bold.nii.gz,270,0,NA,long blinks in last minute,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-06_desc-tmask_fFD.txt,sub-INET077_ses-1_task-rest_run-06_desc-tmask_fFD.txt,153,56.66666667,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-06_desc-fFD.txt,sub-INET077_ses-1_task-rest_run-06_desc-fFD.txt,0.110735557,0.553463593
sub-INET077,ses-1,task-rest,run-07,sub-INET077_ses-1_task-rest_run-07_bold.nii.gz,270,0,NA,long blinks,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-07_desc-tmask_fFD.txt,sub-INET077_ses-1_task-rest_run-07_desc-tmask_fFD.txt,163,60.37037037,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-1/func/FD_outputs/sub-INET077_ses-1_task-rest_run-07_desc-fFD.txt,sub-INET077_ses-1_task-rest_run-07_desc-fFD.txt,0.092414292,0.367155636
sub-INET077,ses-2,task-rest,run-02,sub-INET077_ses-2_task-rest_run-02_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-02_desc-tmask_fFD.txt,sub-INET077_ses-2_task-rest_run-02_desc-tmask_fFD.txt,201,74.44444444,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-02_desc-fFD.txt,sub-INET077_ses-2_task-rest_run-02_desc-fFD.txt,0.075144195,0.592660321
sub-INET077,ses-2,task-rest,run-03,sub-INET077_ses-2_task-rest_run-03_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-03_desc-tmask_fFD.txt,sub-INET077_ses-2_task-rest_run-03_desc-tmask_fFD.txt,172,63.7037037,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-03_desc-fFD.txt,sub-INET077_ses-2_task-rest_run-03_desc-fFD.txt,0.098948923,0.519400076
sub-INET077,ses-2,task-rest,run-04,sub-INET077_ses-2_task-rest_run-04_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-04_desc-tmask_fFD.txt,sub-INET077_ses-2_task-rest_run-04_desc-tmask_fFD.txt,203,75.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-04_desc-fFD.txt,sub-INET077_ses-2_task-rest_run-04_desc-fFD.txt,0.076926542,0.426190852
sub-INET077,ses-2,task-rest,run-05,sub-INET077_ses-2_task-rest_run-05_bold.nii.gz,270,0,NA,long blinks; especially in the last minute,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-05_desc-tmask_fFD.txt,sub-INET077_ses-2_task-rest_run-05_desc-tmask_fFD.txt,218,80.74074074,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-05_desc-fFD.txt,sub-INET077_ses-2_task-rest_run-05_desc-fFD.txt,0.05305709,0.289245797
sub-INET077,ses-2,task-rest,run-07,sub-INET077_ses-2_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-07_desc-tmask_fFD.txt,sub-INET077_ses-2_task-rest_run-07_desc-tmask_fFD.txt,257,95.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-2/func/FD_outputs/sub-INET077_ses-2_task-rest_run-07_desc-fFD.txt,sub-INET077_ses-2_task-rest_run-07_desc-fFD.txt,0.026556697,0.251562473
sub-INET077,ses-3,task-rest,run-01,sub-INET077_ses-3_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-01_desc-tmask_fFD.txt,sub-INET077_ses-3_task-rest_run-01_desc-tmask_fFD.txt,175,64.81481481,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-01_desc-fFD.txt,sub-INET077_ses-3_task-rest_run-01_desc-fFD.txt,0.091994286,0.448672678
sub-INET077,ses-3,task-rest,run-02,sub-INET077_ses-3_task-rest_run-02_bold.nii.gz,270,0,NA,long blinks in 2nd half,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-02_desc-tmask_fFD.txt,sub-INET077_ses-3_task-rest_run-02_desc-tmask_fFD.txt,214,79.25925926,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-02_desc-fFD.txt,sub-INET077_ses-3_task-rest_run-02_desc-fFD.txt,0.053797668,0.480188677
sub-INET077,ses-3,task-rest,run-04,sub-INET077_ses-3_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-04_desc-tmask_fFD.txt,sub-INET077_ses-3_task-rest_run-04_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-04_desc-fFD.txt,sub-INET077_ses-3_task-rest_run-04_desc-fFD.txt,0.019529321,0.085189681
sub-INET077,ses-3,task-rest,run-05,sub-INET077_ses-3_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-05_desc-tmask_fFD.txt,sub-INET077_ses-3_task-rest_run-05_desc-tmask_fFD.txt,261,96.66666667,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-05_desc-fFD.txt,sub-INET077_ses-3_task-rest_run-05_desc-fFD.txt,0.021233008,0.136207597
sub-INET077,ses-3,task-rest,run-06,sub-INET077_ses-3_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-06_desc-tmask_fFD.txt,sub-INET077_ses-3_task-rest_run-06_desc-tmask_fFD.txt,248,91.85185185,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-3/func/FD_outputs/sub-INET077_ses-3_task-rest_run-06_desc-fFD.txt,sub-INET077_ses-3_task-rest_run-06_desc-fFD.txt,0.027303403,0.239935293
sub-INET077,ses-4,task-rest,run-01,sub-INET077_ses-4_task-rest_run-01_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-4/func/FD_outputs/sub-INET077_ses-4_task-rest_run-01_desc-tmask_fFD.txt,sub-INET077_ses-4_task-rest_run-01_desc-tmask_fFD.txt,236,87.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-4/func/FD_outputs/sub-INET077_ses-4_task-rest_run-01_desc-fFD.txt,sub-INET077_ses-4_task-rest_run-01_desc-fFD.txt,0.042679574,0.338930975
sub-INET077,ses-4,task-rest,run-02,sub-INET077_ses-4_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-4/func/FD_outputs/sub-INET077_ses-4_task-rest_run-02_desc-tmask_fFD.txt,sub-INET077_ses-4_task-rest_run-02_desc-tmask_fFD.txt,260,96.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-4/func/FD_outputs/sub-INET077_ses-4_task-rest_run-02_desc-fFD.txt,sub-INET077_ses-4_task-rest_run-02_desc-fFD.txt,0.026665135,0.170430657
sub-INET077,ses-4,task-rest,run-03,sub-INET077_ses-4_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-4/func/FD_outputs/sub-INET077_ses-4_task-rest_run-03_desc-tmask_fFD.txt,sub-INET077_ses-4_task-rest_run-03_desc-tmask_fFD.txt,233,86.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET077/ses-4/func/FD_outputs/sub-INET077_ses-4_task-rest_run-03_desc-fFD.txt,sub-INET077_ses-4_task-rest_run-03_desc-fFD.txt,0.0439607,0.214915821
